,year,month,day,price,built_yr,apt_name,dong_name,size
2402,2024,5,13,"210,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,86.61
2403,2024,5,13,"321,000",1979,진흥아파트,서울특별시 서초구 서초동,160.46
2404,2024,5,13,"238,000",2010,반포리체,서울특별시 서초구 반포동,59.993
2405,2024,5,13,"220,000",2004,동부센트레빌,서울특별시 서초구 방배동,134.04
2406,2024,5,12,"170,000",2005,브라운스톤효령아파트,서울특별시 서초구 방배동,120.566
2407,2024,5,12,"230,000",2003,현대슈퍼빌,서울특별시 서초구 서초동,147.86
2408,2024,5,12,"115,000",2013,엘에이치서초4단지,서울특별시 서초구 우면동,59.93
2409,2024,5,12,"380,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.95
2410,2024,5,11,"198,000",1989,반포미도2차아파트,서울특별시 서초구 반포동,71.49
2411,2024,5,11,"436,500",2018,반포래미안아이파크,서울특별시 서초구 반포동,130.92
2412,2024,5,11,"312,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,84.88
2413,2024,5,11,"250,000",2018,신반포자이,서울특별시 서초구 잠원동,59.93
2414,2024,5,11,"180,000",1993,유원서초,서울특별시 서초구 서초동,84.82
2415,2024,5,11,"133,000",1997,신화,서울특별시 서초구 잠원동,57.33
2416,2024,5,11,"263,000",2018,래미안서초에스티지S,서울특별시 서초구 서초동,84.17
2417,2024,5,11,"345,000",2018,아크로리버뷰신반포,서울특별시 서초구 잠원동,78.48
2418,2024,5,10,"377,500",1979,신반포4,서울특별시 서초구 잠원동,137.1
2419,2024,5,10,"170,000",2002,브리앙뜨,서울특별시 서초구 반포동,126.69
2420,2024,5,10,"407,000",2018,반포써밋,서울특별시 서초구 반포동,133.0453
2421,2024,5,10,"240,000",2010,반포리체,서울특별시 서초구 반포동,59.993
2422,2024,5,10,"145,000",2012,서초힐스,서울특별시 서초구 우면동,84.95
2423,2024,5,10,"275,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.95
2424,2024,5,10,"283,000",2020,래미안 리더스원,서울특별시 서초구 서초동,84.94
2425,2024,5,10,"210,000",2020,래미안 리더스원,서울특별시 서초구 서초동,84.94
2426,2024,5,9,"211,500",2018,방배아트자이,서울특별시 서초구 방배동,84.9383
2427,2024,5,9,"305,000",1978,신반포2,서울특별시 서초구 잠원동,93.71
2428,2024,5,9,"386,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2429,2024,5,9,"159,000",1998,우성아파트,서울특별시 서초구 서초동,59.93
2430,2024,5,9,"230,000",2010,서초교대e편한세상,서울특별시 서초구 서초동,84.97
2431,2024,5,9,"306,000",2023,래미안원베일리,서울특별시 서초구 반포동,59.96
2432,2024,5,8,"138,000",1991,우성,서울특별시 서초구 양재동,73.15
2433,2024,5,8,"378,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2434,2024,5,8,"36,300",2004,풍림아이원플러스,서울특별시 서초구 서초동,35.903
2435,2024,5,8,"192,500",2006,동일하이빌,서울특별시 서초구 서초동,100.39
2436,2024,5,8,"167,000",1999,블루힐하우스,서울특별시 서초구 잠원동,59.85
2437,2024,5,8,"145,000",2015,서초포레스타2단지,서울특별시 서초구 내곡동,84.48
2438,2024,5,8,"395,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
2439,2024,5,8,"252,000",1978,신반포2,서울특별시 서초구 잠원동,79.42
2440,2024,5,7,"330,000",2018,아크로리버뷰신반포,서울특별시 서초구 잠원동,78.48
2441,2024,5,7,"31,000",2002,서초동삼성쉐르빌2,서울특별시 서초구 서초동,35.22
2442,2024,5,7,"217,000",2003,서초래미안,서울특별시 서초구 서초동,84.97
2443,2024,5,7,"245,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,74.93
2444,2024,5,7,"110,000",2005,서초동대우디오빌프라임,서울특별시 서초구 서초동,81.97
2445,2024,5,7,"145,000",2012,서초힐스,서울특별시 서초구 우면동,84.97
2446,2024,5,7,"385,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2447,2024,5,7,"322,000",2021,디에이치반포라클라스,서울특별시 서초구 반포동,84.9671
2448,2024,5,7,"162,000",1991,현대동궁아파트,서울특별시 서초구 반포동,81.9
2449,2024,5,7,"145,000",1992,방배대우(562-1),서울특별시 서초구 방배동,84.55
2450,2024,5,7,"160,000",2006,롯데캐슬헤론,서울특별시 서초구 방배동,95.66
2451,2024,5,6,"745,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,198.04
2452,2024,5,6,"532,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,135.92
2453,2024,5,6,"228,000",2009,래미안서초스위트,서울특별시 서초구 서초동,84.9571
2454,2024,5,6,"165,000",1992,대우(효령),서울특별시 서초구 방배동,84.91
2455,2024,5,6,"300,000",1996,잠원중앙하이츠(A동),서울특별시 서초구 잠원동,229.98
2456,2024,5,5,"261,500",2018,래미안서초에스티지S,서울특별시 서초구 서초동,84.17
2457,2024,5,5,"222,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,102.21
2458,2024,5,5,"31,100",2005,방배대우디오빌,서울특별시 서초구 방배동,29.6
2459,2024,5,5,"257,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,132.1
2460,2024,5,4,"324,000",1988,삼풍아파트,서울특별시 서초구 서초동,130.23
2461,2024,5,4,"188,000",1999,서초한빛삼성,서울특별시 서초구 서초동,110.59
2462,2024,5,4,"197,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,88.68
2463,2024,5,4,"280,000",2016,아크로리버파크,서울특별시 서초구 반포동,59.97
2464,2024,5,4,"380,000",2018,아크로리버뷰신반포,서울특별시 서초구 잠원동,84.79
2465,2024,5,4,"286,500",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,84.92
2466,2024,5,4,"368,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
2467,2024,5,4,"319,000",2018,래미안서초에스티지S,서울특별시 서초구 서초동,111.95
2468,2024,5,4,"356,000",2020,래미안 리더스원,서울특별시 서초구 서초동,114.94
2469,2024,5,4,"361,000",2020,래미안 리더스원,서울특별시 서초구 서초동,114.94
2470,2024,5,4,"297,000",2021,서초그랑자이,서울특별시 서초구 서초동,84.51
2471,2024,5,4,"240,000",2001,서초삼성래미안,서울특별시 서초구 서초동,150.25
2472,2024,5,4,"368,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
2473,2024,5,4,"140,000",2011,서초네이처힐4단지,서울특별시 서초구 우면동,84.77
2474,2024,5,4,"240,000",2021,반포센트레빌아스테리움,서울특별시 서초구 반포동,82.0165
2475,2024,5,3,"250,000",2002,장원빌라트,서울특별시 서초구 반포동,244.88
2476,2024,5,3,"288,000",2013,롯데캐슬아르떼,서울특별시 서초구 방배동,147.7221
2477,2024,5,3,"160,000",2003,브리앙뜨3차,서울특별시 서초구 반포동,137.49
2478,2024,5,3,"193,000",1987,강변,서울특별시 서초구 잠원동,84.53
2479,2024,5,3,"197,000",2002,동아,서울특별시 서초구 잠원동,59.8
2480,2024,5,3,"182,000",1993,유원서초,서울특별시 서초구 서초동,84.82
2481,2024,5,3,"347,000",2021,서초그랑자이,서울특별시 서초구 서초동,100.31
2482,2024,5,2,"343,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2483,2024,5,2,"257,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.93
2484,2024,5,2,"209,000",2010,서초교대e편한세상,서울특별시 서초구 서초동,59.93
2485,2024,5,2,"220,000",1979,진흥아파트,서울특별시 서초구 서초동,101.32
2486,2024,5,2,"140,000",2012,서초힐스,서울특별시 서초구 우면동,84.96
2487,2024,5,2,"320,000",2007,다이너스티힐,서울특별시 서초구 방배동,252.27
2488,2024,5,2,"133,000",1997,신화,서울특별시 서초구 잠원동,57.33
2489,2024,5,1,"135,000",2002,월드메르디앙,서울특별시 서초구 잠원동,84.78
2490,2024,5,1,"218,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,101.6
2491,2024,5,1,"335,000",1988,삼풍아파트,서울특별시 서초구 서초동,130.73
2492,2024,5,1,"21,000",2014,urbanplace,서울특별시 서초구 서초동,21.07
2493,2024,5,1,"26,050",2013,한라비발디스튜디오193,서울특별시 서초구 서초동,19.99
2494,2024,5,1,"288,000",1979,신반포4,서울특별시 서초구 잠원동,100.11
2495,2024,5,1,"322,000",1979,신반포4,서울특별시 서초구 잠원동,105.89
2496,2024,5,1,"27,000",2005,방배대우디오빌,서울특별시 서초구 방배동,29.6
2497,2024,5,1,"161,000",1994,엠브이아파트,서울특별시 서초구 반포동,83.4
2498,2024,5,1,"490,000",2016,아크로리버파크,서울특별시 서초구 반포동,112.96
2499,2024,5,1,"339,500",2010,반포리체,서울특별시 서초구 반포동,106.148
2500,2024,5,1,"232,000",2010,반포리체,서울특별시 서초구 반포동,59.994
2501,2024,5,1,"257,000",2009,반포자이,서울특별시 서초구 반포동,59.98
2502,2024,5,1,"127,500",2013,엘에이치서초4단지,서울특별시 서초구 우면동,74.97
2503,2024,5,1,"107,000",1994,한라,서울특별시 서초구 우면동,59.98
2504,2024,4,30,"165,000",1996,신구하이텍빌리지,서울특별시 서초구 방배동,204.69
2505,2024,4,30,"150,000",1999,방배1차현대홈타운,서울특별시 서초구 방배동,59.94
2506,2024,4,30,"205,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,88.68
2507,2024,4,30,"18,000",2013,서초중흥S-클래스(도시형생활주택),서울특별시 서초구 서초동,18.59
2508,2024,4,30,"300,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,84.93
2509,2024,4,30,"153,000",2014,서초포레스타5단지,서울특별시 서초구 신원동,84.81
2510,2024,4,30,"283,000",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,84.92
2511,2024,4,30,"405,000",2018,아크로리버뷰신반포,서울특별시 서초구 잠원동,84.79
2512,2024,4,30,"279,500",2018,신반포자이,서울특별시 서초구 잠원동,84.97
2513,2024,4,30,"170,000",1995,대림,서울특별시 서초구 우면동,130.89
2514,2024,4,30,"220,500",1979,진흥아파트,서울특별시 서초구 서초동,101.32
2515,2024,4,29,"190,000",2003,현대ESA2,서울특별시 서초구 서초동,136.25
2516,2024,4,29,"114,900",1989,아남,서울특별시 서초구 서초동,84.96
2517,2024,4,29,"242,000",1999,방배1차현대홈타운,서울특별시 서초구 방배동,114.78
2518,2024,4,29,"280,000",1979,신반포4,서울특별시 서초구 잠원동,100.11
2519,2024,4,29,"103,500",2013,엘에이치서초4단지,서울특별시 서초구 우면동,59.93
2520,2024,4,29,"137,500",2013,엘에이치서초4단지,서울특별시 서초구 우면동,84.99
2521,2024,4,27,"192,000",1989,반포미도2차아파트,서울특별시 서초구 반포동,71.49
2522,2024,4,27,"178,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,75.86
2523,2024,4,27,"215,000",1979,진흥아파트,서울특별시 서초구 서초동,101.32
2524,2024,4,27,"220,000",1979,진흥아파트,서울특별시 서초구 서초동,101.32
2525,2024,4,27,"220,000",1979,진흥아파트,서울특별시 서초구 서초동,101.32
2526,2024,4,27,"385,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2527,2024,4,27,"30,000",2004,풍림아이원플러스,서울특별시 서초구 서초동,28.666
2528,2024,4,27,"230,000",2010,반포리체,서울특별시 서초구 반포동,59.993
2529,2024,4,27,"216,000",2006,롯데캐슬헤론,서울특별시 서초구 방배동,174.89
2530,2024,4,27,"220,000",2018,방배아트자이,서울특별시 서초구 방배동,84.9383
2531,2024,4,27,"171,600",2018,방배아트자이,서울특별시 서초구 방배동,59.9938
2532,2024,4,27,"160,000",2005,한진로즈힐,서울특별시 서초구 방배동,84.376
2533,2024,4,27,"255,000",2009,반포자이,서울특별시 서초구 반포동,59.98
2534,2024,4,27,"90,000",2013,엘에이치서초4단지,서울특별시 서초구 우면동,51.89
2535,2024,4,27,"264,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.95
2536,2024,4,27,"220,000",1989,한강,서울특별시 서초구 잠원동,84.53
2537,2024,4,27,"92,000",1996,킴스빌리지,서울특별시 서초구 잠원동,30.18
2538,2024,4,27,"326,000",2022,반포르엘2차,서울특별시 서초구 잠원동,84.1269
2539,2024,4,27,"245,000",2018,신반포자이,서울특별시 서초구 잠원동,59.93
2540,2024,4,27,"45,000",2002,신영체르니,서울특별시 서초구 양재동,32.08
2541,2024,4,27,"264,500",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.93
2542,2024,4,26,"211,000",2014,서초롯데캐슬프레지던트,서울특별시 서초구 서초동,84.97
2543,2024,4,26,"220,000",1978,신반포2,서울특별시 서초구 잠원동,68.91
2544,2024,4,26,"109,000",2013,엘에이치서초4단지,서울특별시 서초구 우면동,59.93
2545,2024,4,26,"169,000",1991,방배우성,서울특별시 서초구 방배동,117.19
2546,2024,4,26,"298,000",2010,반포리체,서울특별시 서초구 반포동,84.967
2547,2024,4,26,"30,500",2003,서초이오빌,서울특별시 서초구 서초동,36.66
2548,2024,4,26,"189,000",1993,현대,서울특별시 서초구 잠원동,84.87
2549,2024,4,26,"343,000",2009,반포자이,서울특별시 서초구 반포동,84.943
2550,2024,4,26,"242,000",2018,신반포자이,서울특별시 서초구 잠원동,59.35
2551,2024,4,25,"190,000",1993,한신그린,서울특별시 서초구 잠원동,84.89
2552,2024,4,25,"279,500",2018,신반포자이,서울특별시 서초구 잠원동,84.97
2553,2024,4,25,"65,000",1999,서초한신리빙타워,서울특별시 서초구 서초동,42.55
2554,2024,4,25,"42,000",2002,신영체르니,서울특별시 서초구 양재동,32.08
2555,2024,4,25,"250,000",1989,한강,서울특별시 서초구 잠원동,84.53
2556,2024,4,24,"217,000",2004,래미안방배아트힐(1008-2),서울특별시 서초구 방배동,114.09
2557,2024,4,24,"215,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,59.92
2558,2024,4,24,"580,000",2009,반포자이,서울특별시 서초구 반포동,194.515
2559,2024,4,24,"114,500",2000,방배씨티(보성),서울특별시 서초구 방배동,74.16
2560,2024,4,24,"335,000",2010,반포리체,서울특별시 서초구 반포동,106.148
2561,2024,4,24,"251,000",1987,반포미도,서울특별시 서초구 반포동,84.96
2562,2024,4,24,"235,000",2010,반포리체,서울특별시 서초구 반포동,59.993
2563,2024,4,23,"134,000",1991,우성,서울특별시 서초구 양재동,73.15
2564,2024,4,23,"380,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
2565,2024,4,23,"410,000",2024,래미안원펜타스,서울특별시 서초구 반포동,84.728
2566,2024,4,23,"242,000",1987,반포미도,서울특별시 서초구 반포동,84.96
2567,2024,4,23,"265,000",2008,상지리츠빌7차,서울특별시 서초구 방배동,173.58
2568,2024,4,23,"235,000",2013,롯데캐슬아르떼,서울특별시 서초구 방배동,84.9145
2569,2024,4,23,"368,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
2570,2024,4,23,"368,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
2571,2024,4,23,"359,000",2020,래미안 리더스원,서울특별시 서초구 서초동,114.94
2572,2024,4,22,"170,000",2001,서초금호어울림,서울특별시 서초구 서초동,124.35
2573,2024,4,22,"176,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,76.21
2574,2024,4,21,"345,500",1978,신반포2,서울특별시 서초구 잠원동,107.31
2575,2024,4,21,"392,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
2576,2024,4,21,"425,000",2023,래미안원베일리,서울특별시 서초구 반포동,84.93
2577,2024,4,21,"33,200",2003,서초이오빌,서울특별시 서초구 서초동,36.66
2578,2024,4,20,"205,000",2003,브라운스톤잠원,서울특별시 서초구 잠원동,84.94
2579,2024,4,20,"360,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2580,2024,4,20,"252,000",2009,반포자이,서울특별시 서초구 반포동,59.98
2581,2024,4,20,"247,000",2009,반포자이,서울특별시 서초구 반포동,59.98
2582,2024,4,20,"147,000",2014,서초더샵포레,서울특별시 서초구 내곡동,84.81
2583,2024,4,20,"113,000",2014,서초더샵포레,서울특별시 서초구 내곡동,59.94
2584,2024,4,20,"140,000",1975,삼호1동~3동,서울특별시 서초구 방배동,80.33
2585,2024,4,20,"367,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.97
2586,2024,4,20,"282,000",2004,롯데캐슬갤럭시(50-1),서울특별시 서초구 잠원동,148.86
2587,2024,4,20,"240,000",2002,동아,서울특별시 서초구 잠원동,84.91
2588,2024,4,20,"228,000",2021,서초그랑자이,서울특별시 서초구 서초동,59.99
2589,2024,4,20,"257,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.93
2590,2024,4,20,"242,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,59.95
2591,2024,4,20,"135,000",2014,서초더샵포레,서울특별시 서초구 내곡동,84.3
2592,2024,4,20,"204,500",2003,서초래미안,서울특별시 서초구 서초동,84.95
2593,2024,4,19,"828,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,222.76
2594,2024,4,19,"93,000",2005,길명오퍼스,서울특별시 서초구 양재동,92.36
2595,2024,4,19,"226,500",2010,반포리체,서울특별시 서초구 반포동,59.993
2596,2024,4,19,"273,000",2016,아크로리버파크,서울특별시 서초구 반포동,59.97
2597,2024,4,18,"391,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
2598,2024,4,18,"240,000",1989,한강,서울특별시 서초구 잠원동,84.53
2599,2024,4,18,"19,615",2014,urbanplace,서울특별시 서초구 서초동,20.406
2600,2024,4,18,"492,000",2009,반포자이,서울특별시 서초구 반포동,132.439
2601,2024,4,18,"245,000",2012,반포힐스테이트,서울특별시 서초구 반포동,59.7
2602,2024,4,18,"252,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,84.93
2603,2024,4,17,"184,000",1998,중앙하이츠,서울특별시 서초구 잠원동,75.44
2604,2024,4,17,"295,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,104.4
2605,2024,4,17,"335,000",2009,반포자이,서울특별시 서초구 반포동,84.943
2606,2024,4,17,"125,300",2013,엘에이치서초4단지,서울특별시 서초구 우면동,74.97
2607,2024,4,17,"265,000",2003,현대슈퍼빌,서울특별시 서초구 서초동,185.02
2608,2024,4,17,"176,000",1998,중앙하이츠,서울특별시 서초구 잠원동,75.44
2609,2024,4,16,"302,000",2021,서초그랑자이,서울특별시 서초구 서초동,84.51
2610,2024,4,16,"340,000",2009,반포자이,서울특별시 서초구 반포동,84.943
2611,2024,4,16,"335,000",2009,반포자이,서울특별시 서초구 반포동,84.943
2612,2024,4,16,"545,000",2016,아크로리버파크,서울특별시 서초구 반포동,112.99
2613,2024,4,16,"285,000",1979,신반포4,서울특별시 서초구 잠원동,100.11
2614,2024,4,16,"213,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,59.62
2615,2024,4,15,"224,700",2009,래미안서초스위트,서울특별시 서초구 서초동,84.9571
2616,2024,4,15,"161,000",1995,대림,서울특별시 서초구 우면동,130.89
2617,2024,4,15,"89,500",2004,서초아파트,서울특별시 서초구 서초동,71.515
2618,2024,4,15,"114,900",1989,아남,서울특별시 서초구 서초동,84.96
2619,2024,4,15,"45,300",2003,래미안서초유니빌,서울특별시 서초구 서초동,45.255
2620,2024,4,15,"370,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.95
2621,2024,4,15,"320,000",1980,신반포7,서울특별시 서초구 잠원동,140.04
2622,2024,4,14,"315,000",2018,신반포자이,서울특별시 서초구 잠원동,84.87
2623,2024,4,14,"340,000",2009,반포자이,서울특별시 서초구 반포동,84.998
2624,2024,4,14,"530,000",2009,반포자이,서울특별시 서초구 반포동,165.446
2625,2024,4,14,"259,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.93
2626,2024,4,14,"152,000",1975,삼호1동~3동,서울특별시 서초구 방배동,81.39
2627,2024,4,13,"28,000",2005,방배대우디오빌,서울특별시 서초구 방배동,28.84
2628,2024,4,13,"250,000",1988,삼풍아파트,서울특별시 서초구 서초동,79.47
2629,2024,4,13,"243,000",2003,현대슈퍼빌,서울특별시 서초구 서초동,147.86
2630,2024,4,13,"224,000",1978,신반포2,서울특별시 서초구 잠원동,68.91
2631,2024,4,13,"142,000",2002,미주파스텔,서울특별시 서초구 잠원동,59.76
2632,2024,4,13,"240,000",2002,동아,서울특별시 서초구 잠원동,84.91
2633,2024,4,13,"265,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.96
2634,2024,4,13,"246,500",2012,반포힐스테이트,서울특별시 서초구 반포동,59.7
2635,2024,4,13,"375,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.95
2636,2024,4,12,"60,000",2003,서초이오빌,서울특별시 서초구 서초동,50.77
2637,2024,4,12,"132,000",2004,N-Suite102동(1511-3),서울특별시 서초구 서초동,120.43
2638,2024,4,12,"306,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,84.93
2639,2024,4,12,"264,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,59.97
2640,2024,4,11,"83,000",2007,방배아크로타워,서울특별시 서초구 방배동,56.97
2641,2024,4,11,"168,500",2019,방배 서리풀 그랑블,서울특별시 서초구 방배동,84.979
2642,2024,4,11,"129,000",2022,더샵반포리버파크,서울특별시 서초구 반포동,49.9281
2643,2024,4,11,"345,000",2009,반포자이,서울특별시 서초구 반포동,84.982
2644,2024,4,11,"230,000",1985,임광,서울특별시 서초구 방배동,136.38
2645,2024,4,11,"230,000",2013,서초호반써밋,서울특별시 서초구 우면동,118.1321
2646,2024,4,10,"315,000",1979,신반포4,서울특별시 서초구 잠원동,107.39
2647,2024,4,10,"103,000",1994,한라,서울특별시 서초구 우면동,59.98
2648,2024,4,10,"379,500",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
2649,2024,4,10,"570,000",2016,아크로리버파크,서울특별시 서초구 반포동,112.98
2650,2024,4,10,"257,000",2006,서초자이,서울특별시 서초구 서초동,148.83
2651,2024,4,10,"164,000",2020,서초센트럴IPARK,서울특별시 서초구 서초동,80.5004
2652,2024,4,10,"207,000",1979,진흥아파트,서울특별시 서초구 서초동,101.32
2653,2024,4,10,"300,000",1996,잠원중앙하이츠(A동),서울특별시 서초구 잠원동,229.98
2654,2024,4,10,"215,000",1989,한강,서울특별시 서초구 잠원동,84.53
2655,2024,4,9,"187,500",2005,서초트라팰리스,서울특별시 서초구 서초동,95.58
2656,2024,4,9,"94,200",2013,(토지임대부아파트)엘에이치서초5단지,서울특별시 서초구 우면동,59.93
2657,2024,4,9,"181,905",2008,서래아르드빌,서울특별시 서초구 반포동,241.17
2658,2024,4,9,"181,905",2008,서래아르드빌,서울특별시 서초구 반포동,241.17
2659,2024,4,9,"140,810",2008,서래아르드빌,서울특별시 서초구 반포동,189.86
2660,2024,4,9,"135,310",2008,서래아르드빌,서울특별시 서초구 반포동,189.86
2661,2024,4,9,"140,810",2008,서래아르드빌,서울특별시 서초구 반포동,189.86
2662,2024,4,9,"306,000",2018,신반포자이,서울특별시 서초구 잠원동,84.87
2663,2024,4,9,"413,000",2018,신반포자이,서울특별시 서초구 잠원동,114.94
2664,2024,4,9,"401,000",1978,신반포2,서울특별시 서초구 잠원동,137.66
2665,2024,4,9,"243,000",1978,신반포2,서울특별시 서초구 잠원동,79.42
2666,2024,4,9,"401,000",1978,신반포2,서울특별시 서초구 잠원동,137.66
2667,2024,4,9,"45,000",2003,대림서초리시온,서울특별시 서초구 서초동,45.72
2668,2024,4,9,"32,900",2002,서초동삼성쉐르빌2,서울특별시 서초구 서초동,35.17
2669,2024,4,9,"84,000",2002,성영,서울특별시 서초구 양재동,83.26
2670,2024,4,8,"172,000",2001,서초금호어울림,서울특별시 서초구 서초동,146.13
2671,2024,4,8,"72,000",2001,밀라텔쉐르빌,서울특별시 서초구 서초동,50.28
2672,2024,4,8,"153,000",1998,우성아파트,서울특별시 서초구 서초동,59.93
2673,2024,4,8,"154,500",1998,우성아파트,서울특별시 서초구 서초동,59.93
2674,2024,4,8,"242,000",2021,반포센트레빌아스테리움,서울특별시 서초구 반포동,82.0165
2675,2024,4,8,"161,000",1994,엠브이아파트,서울특별시 서초구 반포동,83.4
2676,2024,4,8,"155,000",2002,동원베네스트아파트,서울특별시 서초구 서초동,84.9
2677,2024,4,8,"189,500",2005,서초트라팰리스,서울특별시 서초구 서초동,117.98
2678,2024,4,8,"277,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.96
2679,2024,4,8,"432,000",2012,반포힐스테이트,서울특별시 서초구 반포동,155.95
2680,2024,4,8,"305,000",2021,서초그랑자이,서울특별시 서초구 서초동,84.51
2681,2024,4,7,"269,800",1980,신반포7,서울특별시 서초구 잠원동,112.25
2682,2024,4,7,"280,000",1979,신반포4,서울특별시 서초구 잠원동,96.48
2683,2024,4,7,"40,900",2003,서초이오빌,서울특별시 서초구 서초동,45.96
2684,2024,4,7,"350,000",2016,래미안서초에스티지,서울특별시 서초구 서초동,139.99
2685,2024,4,7,"233,000",1992,한신,서울특별시 서초구 잠원동,84.52
2686,2024,4,7,"300,000",1999,월드빌리지,서울특별시 서초구 방배동,243.46
2687,2024,4,6,"170,000",2004,대성유니드,서울특별시 서초구 반포동,123.974
2688,2024,4,6,"186,000",1993,유원서초,서울특별시 서초구 서초동,84.87
2689,2024,4,6,"227,900",1978,신동아아파트(1차),서울특별시 서초구 서초동,102.21
2690,2024,4,6,"19,000",2013,서초중흥S-클래스(도시형생활주택),서울특별시 서초구 서초동,20.55
2691,2024,4,6,"140,000",2013,엘에이치서초4단지,서울특별시 서초구 우면동,84.95
2692,2024,4,6,"115,000",2012,서초힐스,서울특별시 서초구 우면동,59.91
2693,2024,4,6,"152,000",1991,우성,서울특별시 서초구 양재동,84.88
2694,2024,4,6,"123,000",2001,반포두산힐스빌,서울특별시 서초구 반포동,58.7
2695,2024,4,6,"305,000",2012,반포힐스테이트,서울특별시 서초구 반포동,84.77
2696,2024,4,6,"273,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.96
2697,2024,4,6,"294,500",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.46
2698,2024,4,6,"231,000",2002,동아,서울특별시 서초구 잠원동,84.91
2699,2024,4,6,"201,200",1998,신반포청구,서울특별시 서초구 잠원동,84.86
2700,2024,4,6,"140,000",1999,방배1차현대홈타운,서울특별시 서초구 방배동,59.94
2701,2024,4,5,"178,000",1996,신구하이텍빌리지,서울특별시 서초구 방배동,206.23
2702,2024,4,5,"157,000",2001,방배2차현대홈타운,서울특별시 서초구 방배동,59.86
2703,2024,4,5,"210,000",2003,서초래미안,서울특별시 서초구 서초동,84.97
2704,2024,4,5,"272,000",2016,아크로리버파크,서울특별시 서초구 반포동,59.97
2705,2024,4,5,"200,000",1989,한강,서울특별시 서초구 잠원동,84.53
2706,2024,4,5,"200,000",2020,서초센트럴IPARK,서울특별시 서초구 서초동,80.5154
2707,2024,4,4,"382,000",2021,서초그랑자이,서울특별시 서초구 서초동,119.41
2708,2024,4,4,"300,000",1979,신반포4,서울특별시 서초구 잠원동,105.89
2709,2024,4,4,"19,500",2014,urbanplace,서울특별시 서초구 서초동,20.998
2710,2024,4,4,"325,500",1983,방배신삼호,서울특별시 서초구 방배동,185.46
2711,2024,4,4,"243,000",1987,반포미도,서울특별시 서초구 반포동,84.96
2712,2024,4,4,"335,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,120.86
2713,2024,4,3,"299,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.49
2714,2024,4,3,"236,000",2010,반포리체,서울특별시 서초구 반포동,59.994
2715,2024,4,3,"280,000",2016,아크로리버파크,서울특별시 서초구 반포동,59.98
2716,2024,4,3,"310,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,84.94
